FrameCnt,DiffTime_ms,Date,Time,rel_alt,abs_alt,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,ct,center_lat,center_lon,ground_offset_m,heading_deg,frame_num
5557,34,2026-04-27,15:25:32.238,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103935,35.207886,5335,32.10331733516346,35.208927663937786,119.89999999999999,124.99202019582638,5556
5558,33,2026-04-27,15:25:32.272,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103935,35.207886,5335,32.10331733516346,35.208927663937786,119.89999999999999,124.99202019582638,5557
5559,33,2026-04-27,15:25:32.305,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103928,35.207896,5335,32.103310335163464,35.20893766385794,119.89999999999999,124.99202019582638,5558
5560,34,2026-04-27,15:25:32.339,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103928,35.207896,5335,32.103310335163464,35.20893766385794,119.89999999999999,124.99202019582638,5559
5561,33,2026-04-27,15:25:32.372,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103928,35.207896,5336,32.103310335163464,35.20893766385794,119.89999999999999,124.99202019582638,5560
5562,34,2026-04-27,15:25:32.405,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103921,35.207906,5336,32.10330333516346,35.2089476637781,119.89999999999999,124.99202019582638,5561
5563,33,2026-04-27,15:25:32.439,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103921,35.207906,5336,32.10330333516346,35.2089476637781,119.89999999999999,124.99202019582638,5562
5564,33,2026-04-27,15:25:32.471,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103921,35.207906,5337,32.10330333516346,35.2089476637781,119.89999999999999,124.99202019582638,5563
5565,34,2026-04-27,15:25:32.505,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103915,35.207915,5337,32.10329733516346,35.20895666370966,119.89999999999999,124.99202019582638,5564
5566,33,2026-04-27,15:25:32.539,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103915,35.207915,5338,32.10329733516346,35.20895666370966,119.89999999999999,124.99202019582638,5565
5567,33,2026-04-27,15:25:32.572,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103915,35.207915,5339,32.10329733516375,35.2089566637099,119.89999999999999,124.99202017670035,5566
5568,34,2026-04-27,15:25:32.605,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103909,35.207924,5340,32.10329133516375,35.20896566364146,119.89999999999999,124.99202017670035,5567
5569,33,2026-04-27,15:25:32.639,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103909,35.207924,5341,32.10329133516375,35.20896566364146,119.89999999999999,124.99202017670035,5568
5570,33,2026-04-27,15:25:32.672,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103909,35.207924,5341,32.10329133516375,35.20896566364146,119.89999999999999,124.99202017670035,5569
5571,34,2026-04-27,15:25:32.706,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103901,35.207935,5341,32.10328333516375,35.20897666355021,119.89999999999999,124.99202017670035,5570
5572,33,2026-04-27,15:25:32.739,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103901,35.207935,5342,32.10328333516375,35.20897666355021,119.89999999999999,124.99202017670035,5571
5573,34,2026-04-27,15:25:32.772,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103901,35.207935,5342,32.10330354349842,35.20899296227126,119.89999999999999,123.69006752597979,5572
5574,33,2026-04-27,15:25:32.806,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103895,35.207944,5343,32.10329754349842,35.209001962201754,119.89999999999999,123.69006752597979,5573
5575,33,2026-04-27,15:25:32.839,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103895,35.207944,5343,32.10329754349842,35.209001962201754,119.89999999999999,123.69006752597979,5574
5576,34,2026-04-27,15:25:32.872,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103895,35.207944,5343,32.10329754349842,35.209001962201754,119.89999999999999,123.69006752597979,5575
5577,33,2026-04-27,15:25:32.905,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103888,35.207954,5343,32.10329054349842,35.20901196212066,119.89999999999999,123.69006752597979,5576
5578,33,2026-04-27,15:25:32.939,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103888,35.207954,5343,32.10329054349842,35.20901196212066,119.89999999999999,123.69006752597979,5577
5579,34,2026-04-27,15:25:32.972,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103888,35.207954,5343,32.10329054349842,35.20901196212066,119.89999999999999,123.69006752597979,5578
5580,33,2026-04-27,15:25:33.006,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103882,35.207964,5343,32.10328454349842,35.209021962051146,119.89999999999999,123.69006752597979,5579
5581,34,2026-04-27,15:25:33.039,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103882,35.207964,5343,32.10328454349842,35.209021962051146,119.89999999999999,123.69006752597979,5580
5582,33,2026-04-27,15:25:33.073,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103882,35.207964,5344,32.10328454349842,35.209021962051146,119.89999999999999,123.69006752597979,5581
5583,33,2026-04-27,15:25:33.106,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103875,35.207974,5344,32.10327754349842,35.209031961970055,119.89999999999999,123.69006752597979,5582
5584,34,2026-04-27,15:25:33.139,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103875,35.207974,5344,32.10327754349842,35.209031961970055,119.89999999999999,123.69006752597979,5583
5585,33,2026-04-27,15:25:33.173,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103875,35.207974,5344,32.10327754349842,35.209031961970055,119.89999999999999,123.69006752597979,5584
5586,33,2026-04-27,15:25:33.206,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.10387,35.207984,5344,32.10327254349842,35.209041961912135,119.89999999999999,123.69006752597979,5585
5587,34,2026-04-27,15:25:33.240,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.10387,35.207984,5345,32.10327254349842,35.209041961912135,119.89999999999999,123.69006752597979,5586
5588,33,2026-04-27,15:25:33.273,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.10387,35.207984,5345,32.10327254349842,35.209041961912135,119.89999999999999,123.69006752597979,5587
5589,33,2026-04-27,15:25:33.306,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103863,35.207994,5346,32.103265543498416,35.20905196183104,119.89999999999999,123.69006752597979,5588
5590,34,2026-04-27,15:25:33.340,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103863,35.207994,5346,32.103265543498416,35.20905196183104,119.89999999999999,123.69006752597979,5589
5591,33,2026-04-27,15:25:33.373,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103863,35.207994,5346,32.103265543498416,35.20905196183104,119.89999999999999,123.69006752597979,5590
5592,34,2026-04-27,15:25:33.406,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103857,35.208005,5346,32.10325954349842,35.20906296176153,119.89999999999999,123.69006752597979,5591
5593,33,2026-04-27,15:25:33.440,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103857,35.208005,5347,32.10325954349842,35.20906296176153,119.89999999999999,123.69006752597979,5592
5594,33,2026-04-27,15:25:33.473,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103857,35.208005,5348,32.103259543498744,35.20906296176179,119.89999999999999,123.6900675051023,5593
5595,34,2026-04-27,15:25:33.507,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103851,35.208014,5348,32.103253543498745,35.20907196169228,119.89999999999999,123.6900675051023,5594
5596,33,2026-04-27,15:25:33.540,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103851,35.208014,5349,32.103253543498745,35.20907196169228,119.89999999999999,123.6900675051023,5595
5597,33,2026-04-27,15:25:33.573,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103851,35.208014,5350,32.103272742130635,35.20908672546004,119.89999999999999,122.47119231958574,5596
5598,34,2026-04-27,15:25:33.607,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103846,35.208023,5351,32.10326774213063,35.209095725401305,119.89999999999999,122.47119231958574,5597
5599,33,2026-04-27,15:25:33.640,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103846,35.208023,5352,32.10326774213063,35.209095725401305,119.89999999999999,122.47119231958574,5598
5600,33,2026-04-27,15:25:33.673,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103846,35.208023,5353,32.10326774213063,35.209095725401305,119.89999999999999,122.47119231958574,5599
5601,34,2026-04-27,15:25:33.707,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103839,35.208034,5353,32.10326074213064,35.20910672531908,119.89999999999999,122.47119231958574,5600
5602,33,2026-04-27,15:25:33.739,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103839,35.208034,5354,32.10326074213064,35.20910672531908,119.89999999999999,122.47119231958574,5601
5603,34,2026-04-27,15:25:33.773,119.9,829.942,100,1/1600.0,1.7,0,default,24.0,32.103839,35.208034,5355,32.10326074213132,35.20910672531959,119.89999999999999,122.47119227647987,5602
5604,33,2026-04-27,15:25:33.807,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103833,35.208043,5356,32.10325522441478,35.209114830565845,119.79999999999998,122.47119227647987,5603
5605,33,2026-04-27,15:25:33.840,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103833,35.208043,5357,32.10325522441478,35.209114830565845,119.79999999999998,122.47119227647987,5604
5606,34,2026-04-27,15:25:33.873,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103833,35.208043,5358,32.10325522441478,35.209114830565845,119.79999999999998,122.47119227647987,5605
5607,33,2026-04-27,15:25:33.906,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103826,35.208054,5358,32.10324822441478,35.209125830483686,119.79999999999998,122.47119227647987,5606
5608,33,2026-04-27,15:25:33.939,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103826,35.208054,5359,32.10324822441478,35.209125830483686,119.79999999999998,122.47119227647987,5607
5609,34,2026-04-27,15:25:33.973,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103826,35.208054,5359,32.10324822441478,35.209125830483686,119.79999999999998,122.47119227647987,5608
5610,33,2026-04-27,15:25:34.007,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10382,35.208064,5359,32.10324222441478,35.20913583041327,119.79999999999998,122.47119227647987,5609
5611,34,2026-04-27,15:25:34.040,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10382,35.208064,5360,32.10324222441478,35.20913583041327,119.79999999999998,122.47119227647987,5610
5612,33,2026-04-27,15:25:34.074,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10382,35.208064,5360,32.10324222441478,35.20913583041327,119.79999999999998,122.47119227647987,5611
5613,33,2026-04-27,15:25:34.107,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103814,35.208075,5360,32.10323622441478,35.209146830342846,119.79999999999998,122.47119227647987,5612
5614,34,2026-04-27,15:25:34.140,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103814,35.208075,5361,32.10323622441478,35.209146830342846,119.79999999999998,122.47119227647987,5613
5615,33,2026-04-27,15:25:34.174,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103814,35.208075,5361,32.10323622441478,35.209146830342846,119.79999999999998,122.47119227647987,5614
5616,33,2026-04-27,15:25:34.206,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103808,35.208084,5362,32.10323022441478,35.20915583027243,119.79999999999998,122.47119227647987,5615
5617,34,2026-04-27,15:25:34.241,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103808,35.208084,5362,32.10323022441478,35.20915583027243,119.79999999999998,122.47119227647987,5616
5618,33,2026-04-27,15:25:34.274,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103808,35.208084,5363,32.10323022441478,35.20915583027243,119.79999999999998,122.47119227647987,5617
5619,33,2026-04-27,15:25:34.307,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103802,35.208094,5363,32.10322422441478,35.20916583020201,119.79999999999998,122.47119227647987,5618
5620,34,2026-04-27,15:25:34.341,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103802,35.208094,5363,32.10322422441478,35.20916583020201,119.79999999999998,122.47119227647987,5619
5621,33,2026-04-27,15:25:34.374,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103802,35.208094,5363,32.10322422441478,35.20916583020201,119.79999999999998,122.47119227647987,5620
5622,34,2026-04-27,15:25:34.406,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103796,35.208103,5363,32.10321822441478,35.20917483013159,119.79999999999998,122.47119227647987,5621
5623,33,2026-04-27,15:25:34.441,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103796,35.208103,5364,32.10321822441478,35.20917483013159,119.79999999999998,122.47119227647987,5622
5624,33,2026-04-27,15:25:34.474,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103796,35.208103,5364,32.10321822441478,35.20917483013159,119.79999999999998,122.47119227647987,5623
5625,34,2026-04-27,15:25:34.507,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10379,35.208114,5364,32.103212224414776,35.20918583006117,119.79999999999998,122.47119227647987,5624
5626,33,2026-04-27,15:25:34.541,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10379,35.208114,5364,32.103212224414776,35.20918583006117,119.79999999999998,122.47119227647987,5625
5627,33,2026-04-27,15:25:34.574,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10379,35.208114,5365,32.103212224414776,35.20918583006117,119.79999999999998,122.47119227647987,5626
5628,34,2026-04-27,15:25:34.607,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103783,35.208125,5366,32.10320522441478,35.209196829979014,119.79999999999998,122.47119227647987,5627
5629,33,2026-04-27,15:25:34.641,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103783,35.208125,5367,32.10320522441478,35.209196829979014,119.79999999999998,122.47119227647987,5628
5630,33,2026-04-27,15:25:34.674,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103783,35.208125,5368,32.10320522441478,35.209196829979014,119.79999999999998,122.47119227647987,5629
5631,34,2026-04-27,15:25:34.708,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103777,35.208134,5368,32.10319922441478,35.2092058299086,119.79999999999998,122.47119227647987,5630
5632,33,2026-04-27,15:25:34.741,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103777,35.208134,5369,32.10319922441478,35.2092058299086,119.79999999999998,122.47119227647987,5631
5633,34,2026-04-27,15:25:34.774,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103777,35.208134,5370,32.10319922441478,35.2092058299086,119.79999999999998,122.47119227647987,5632
5634,33,2026-04-27,15:25:34.807,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103771,35.208144,5371,32.10319322441478,35.20921582983817,119.79999999999998,122.47119227647987,5633
5635,33,2026-04-27,15:25:34.840,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103771,35.208144,5372,32.10319322441478,35.20921582983817,119.79999999999998,122.47119227647987,5634
5636,34,2026-04-27,15:25:34.874,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103771,35.208144,5372,32.10319322441478,35.20921582983817,119.79999999999998,122.47119227647987,5635
5637,33,2026-04-27,15:25:34.907,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103765,35.208154,5373,32.10318722441478,35.20922582976775,119.79999999999998,122.47119227647987,5636
5638,33,2026-04-27,15:25:34.940,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103765,35.208154,5373,32.10318722441478,35.20922582976775,119.79999999999998,122.47119227647987,5637
5639,34,2026-04-27,15:25:34.974,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103765,35.208154,5374,32.10318722441478,35.20922582976775,119.79999999999998,122.47119227647987,5638
5640,33,2026-04-27,15:25:35.007,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103758,35.208165,5374,32.10318022441478,35.2092368296856,119.79999999999998,122.47119227647987,5639
5641,34,2026-04-27,15:25:35.041,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103758,35.208165,5375,32.10318022441478,35.2092368296856,119.79999999999998,122.47119227647987,5640
5642,33,2026-04-27,15:25:35.075,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103758,35.208165,5375,32.10318022441478,35.2092368296856,119.79999999999998,122.47119227647987,5641
5643,33,2026-04-27,15:25:35.108,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103752,35.208175,5376,32.10317422441478,35.209246829615175,119.79999999999998,122.47119227647987,5642
5644,34,2026-04-27,15:25:35.141,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103752,35.208175,5376,32.10317422441478,35.209246829615175,119.79999999999998,122.47119227647987,5643
5645,33,2026-04-27,15:25:35.175,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103752,35.208175,5376,32.10317422441478,35.209246829615175,119.79999999999998,122.47119227647987,5644
5646,33,2026-04-27,15:25:35.208,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103746,35.208184,5376,32.10316822441478,35.209255829544766,119.79999999999998,122.47119227647987,5645
5647,34,2026-04-27,15:25:35.241,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103746,35.208184,5376,32.10316822441478,35.209255829544766,119.79999999999998,122.47119227647987,5646
5648,33,2026-04-27,15:25:35.275,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103746,35.208184,5377,32.10316822441478,35.209255829544766,119.79999999999998,122.47119227647987,5647
5649,33,2026-04-27,15:25:35.308,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10374,35.208193,5377,32.10316222441478,35.20926482947434,119.79999999999998,122.47119227647987,5648
5650,34,2026-04-27,15:25:35.342,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10374,35.208193,5378,32.10316222441478,35.20926482947434,119.79999999999998,122.47119227647987,5649
5651,33,2026-04-27,15:25:35.375,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10374,35.208193,5379,32.10316222441478,35.20926482947434,119.79999999999998,122.47119227647987,5650
5652,34,2026-04-27,15:25:35.408,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103734,35.208204,5380,32.10315622441478,35.20927582940392,119.79999999999998,122.47119227647987,5651
5653,33,2026-04-27,15:25:35.441,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103734,35.208204,5380,32.10315622441478,35.20927582940392,119.79999999999998,122.47119227647987,5652
5654,33,2026-04-27,15:25:35.475,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103734,35.208204,5381,32.10315622441478,35.20927582940392,119.79999999999998,122.47119227647987,5653
5655,34,2026-04-27,15:25:35.509,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103727,35.208215,5381,32.10314922441478,35.20928682932177,119.79999999999998,122.47119227647987,5654
5656,33,2026-04-27,15:25:35.542,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103727,35.208215,5382,32.10314922441478,35.20928682932177,119.79999999999998,122.47119227647987,5655
5657,33,2026-04-27,15:25:35.575,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103727,35.208215,5382,32.10314922441478,35.20928682932177,119.79999999999998,122.47119227647987,5656
5658,34,2026-04-27,15:25:35.608,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10372,35.208226,5383,32.10314222441478,35.20929782923961,119.79999999999998,122.47119227647987,5657
5659,33,2026-04-27,15:25:35.641,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10372,35.208226,5383,32.10314222441478,35.20929782923961,119.79999999999998,122.47119227647987,5658
5660,33,2026-04-27,15:25:35.675,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10372,35.208226,5383,32.10314222441478,35.20929782923961,119.79999999999998,122.47119227647987,5659
5661,34,2026-04-27,15:25:35.709,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103714,35.208236,5383,32.103136224414776,35.20930782916919,119.79999999999998,122.47119227647987,5660
5662,33,2026-04-27,15:25:35.742,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103714,35.208236,5383,32.103136224414776,35.20930782916919,119.79999999999998,122.47119227647987,5661
5663,34,2026-04-27,15:25:35.775,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103714,35.208236,5383,32.103136224414776,35.20930782916919,119.79999999999998,122.47119227647987,5662
5664,33,2026-04-27,15:25:35.809,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103708,35.208245,5383,32.10313022441478,35.20931682909877,119.79999999999998,122.47119227647987,5663
5665,33,2026-04-27,15:25:35.842,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103708,35.208245,5383,32.10313022441478,35.20931682909877,119.79999999999998,122.47119227647987,5664
5666,34,2026-04-27,15:25:35.875,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103708,35.208245,5383,32.10313022441436,35.209316829098455,119.79999999999998,122.47119230282233,5665
5667,33,2026-04-27,15:25:35.908,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103702,35.208256,5383,32.10312422441436,35.209327829028034,119.79999999999998,122.47119230282233,5666
5668,33,2026-04-27,15:25:35.942,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103702,35.208256,5383,32.10312422441436,35.209327829028034,119.79999999999998,122.47119230282233,5667
5669,34,2026-04-27,15:25:35.975,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103702,35.208256,5383,32.10312422441436,35.209327829028034,119.79999999999998,122.47119230282233,5668
5670,33,2026-04-27,15:25:36.009,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103695,35.208266,5383,32.10311722441436,35.209337828945884,119.79999999999998,122.47119230282233,5669
5671,34,2026-04-27,15:25:36.042,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103695,35.208266,5383,32.10311722441436,35.209337828945884,119.79999999999998,122.47119230282233,5670
5672,33,2026-04-27,15:25:36.075,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103695,35.208266,5384,32.10311722441478,35.2093378289462,119.79999999999998,122.47119227647987,5671
5673,33,2026-04-27,15:25:36.109,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10369,35.208275,5384,32.10311222441478,35.20934682888751,119.79999999999998,122.47119227647987,5672
5674,34,2026-04-27,15:25:36.142,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10369,35.208275,5384,32.10311222441478,35.20934682888751,119.79999999999998,122.47119227647987,5673
5675,33,2026-04-27,15:25:36.176,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.10369,35.208275,5385,32.10311222441436,35.2093468288872,119.79999999999998,122.47119230282233,5674
5676,33,2026-04-27,15:25:36.209,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103683,35.208286,5385,32.10310522441436,35.20935782880505,119.79999999999998,122.47119230282233,5675
5677,34,2026-04-27,15:25:36.242,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103683,35.208286,5386,32.10310522441436,35.20935782880505,119.79999999999998,122.47119230282233,5676
5678,33,2026-04-27,15:25:36.276,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103683,35.208286,5386,32.103105224414776,35.20935782880536,119.79999999999998,122.47119227647987,5677
5679,33,2026-04-27,15:25:36.308,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103676,35.208296,5386,32.10309822441478,35.2093678287232,119.79999999999998,122.47119227647987,5678
5680,34,2026-04-27,15:25:36.343,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103676,35.208296,5386,32.10309822441478,35.2093678287232,119.79999999999998,122.47119227647987,5679
5681,33,2026-04-27,15:25:36.376,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103676,35.208296,5386,32.10309822441478,35.2093678287232,119.79999999999998,122.47119227647987,5680
5682,34,2026-04-27,15:25:36.409,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103671,35.208306,5386,32.10309322441478,35.20937782866452,119.79999999999998,122.47119227647987,5681
5683,33,2026-04-27,15:25:36.443,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103671,35.208306,5386,32.10309322441478,35.20937782866452,119.79999999999998,122.47119227647987,5682
5684,33,2026-04-27,15:25:36.476,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103671,35.208306,5386,32.10309322441478,35.20937782866452,119.79999999999998,122.47119227647987,5683
5685,34,2026-04-27,15:25:36.508,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103664,35.208316,5386,32.10308622441478,35.209387828582365,119.79999999999998,122.47119227647987,5684
5686,33,2026-04-27,15:25:36.543,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103664,35.208316,5385,32.10308622441478,35.209387828582365,119.79999999999998,122.47119227647987,5685
5687,33,2026-04-27,15:25:36.576,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103664,35.208316,5384,32.10308622441478,35.209387828582365,119.79999999999998,122.47119227647987,5686
5688,34,2026-04-27,15:25:36.609,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103657,35.208328,5383,32.10307922441478,35.20939982850021,119.79999999999998,122.47119227647987,5687
5689,33,2026-04-27,15:25:36.642,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103657,35.208328,5382,32.10307922441478,35.20939982850021,119.79999999999998,122.47119227647987,5688
5690,33,2026-04-27,15:25:36.676,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103657,35.208328,5381,32.10307922441478,35.20939982850021,119.79999999999998,122.47119227647987,5689
5691,34,2026-04-27,15:25:36.710,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103651,35.208338,5380,32.10307322441478,35.209409828429784,119.79999999999998,122.47119227647987,5690
5692,33,2026-04-27,15:25:36.743,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103651,35.208338,5379,32.10307322441478,35.209409828429784,119.79999999999998,122.47119227647987,5691
5693,34,2026-04-27,15:25:36.776,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103651,35.208338,5378,32.10307322441478,35.209409828429784,119.79999999999998,122.47119227647987,5692
5694,33,2026-04-27,15:25:36.810,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103645,35.208347,5378,32.10306722441478,35.209418828359375,119.79999999999998,122.47119227647987,5693
5695,33,2026-04-27,15:25:36.842,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103645,35.208347,5377,32.10306722441478,35.209418828359375,119.79999999999998,122.47119227647987,5694
5696,34,2026-04-27,15:25:36.876,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103645,35.208347,5376,32.10306722441478,35.209418828359375,119.79999999999998,122.47119227647987,5695
5697,33,2026-04-27,15:25:36.909,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103638,35.208358,5375,32.103060224414776,35.209429828277216,119.79999999999998,122.47119227647987,5696
5698,33,2026-04-27,15:25:36.942,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103638,35.208358,5374,32.103060224414776,35.209429828277216,119.79999999999998,122.47119227647987,5697
5699,34,2026-04-27,15:25:36.977,119.8,829.842,100,1/1600.0,1.7,0,default,24.0,32.103638,35.208358,5373,32.103060224414776,35.209429828277216,119.79999999999998,122.47119227647987,5698
